brand,text,created_at,label,cleaned_text
samsung,About its microphone.. It has no working microphone in it.,2019/8/29,negative,microphone working microphone
samsung,Samsung Galaxy Prevail ll. The first one I orded automatically restarted by itself. The one I exchange with you guys was much better. Please consider trying out your phones first.,2013/10/20,positive,samsung galaxy prevail first one orded automatically restarted one exchange guys much better please consider trying phones first
samsung,Phone. Quit working after 3 days,2019/4/9,negative,phone quit working days
samsung,"Performsvascespected. I have 3 other identical ones, for se when the family goes in an outing. A good small phon with good pans options.",2013/7/13,positive,performsvascespected identical ones se family goes outing good small phon good pans options
samsung,"Very fast, all the features that you need and more , not even my iphone 8 have face recognition. Love this phone",2019/7/13,positive,fast features need even iphone face recognition love phone
samsung,exelente. muy bien,2018/10/7,positive,exelente muy bien
samsung,Samsung Galaxy S8Â + 64Â GB desbloqueado. excelente producto funciona muy bien,2019/1/15,positive,samsung galaxy sa gb desbloqueado excelente producto funciona muy bien
samsung,great. love my s4 no problem so far i have this phone for about two months and so far it has been great,2014/1/27,positive,great love problem far phone two months far great
samsung,Samsung 32Â GB..... No puedo darle una opiniÃ³n del producto porque no lo Ã© recibido todavÃ­a. En el post Office me dicen que el tracking #no es el numero,2018/11/8,negative,samsung gb puedo darle una opinian del producto porque lo ac recibido todavaa en el post office dicen que el tracking es el numero
samsung,Works has discribe. Works has discribe,2017/3/19,positive,works discribe works discribe
samsung,"Perfecto. Muy buen telefono, todo lo esperado.",2019/8/17,positive,perfecto muy buen telefono todo lo esperado
samsung,"Charger is not original. Phone will not charge because the original charger was not included. Random put together charger was there, worked twice and now won't work at all.",2019/1/17,neutral,charger original phone charge original charger included random put together charger worked twice wont work
samsung,Super. Super,2019/8/24,positive,super super
samsung,Use it as alarm clock now. Great phone,2019/11/27,positive,use alarm clock great phone
samsung,good person i'd use. even with issue gentleman was quick to help me...good person i'd use again,2017/8/13,positive,good person id use even issue gentleman quick help megood person id use
samsung,Not worth it. Had the phone 24 hours before the battery overheated and shut down the phone,2019/9/28,negative,worth phone hours battery overheated shut phone
samsung,Like New. Looks and works like new. Absolutely no issues here.,2017/2/21,positive,like new looks works like new absolutely issues
samsung,Can use it in Peru. I bought this for someone else and she could use it in Peru,2019/2/2,positive,use peru bought someone else could use peru
samsung,Perfect choice!. Phone came on time and works exceptionally well,2016/5/3,positive,perfect choice phone came time works exceptionally well
samsung,Love. Love it,2018/11/11,positive,love love
samsung,This is not a Sprint phone.. Not a Sprint phone! Sprint dose not use sim cards! False advertisement,2016/4/15,negative,sprint phone sprint phone sprint dose use sim cards false advertisement
samsung,Great product. Arrived in perfect condition with no issues,2019/2/3,positive,great product arrived perfect condition issues
samsung,Excellence!. Best dang phone I've ever had! :),2019/3/1,positive,excellence best dang phone ive ever
samsung,"Great phone if the selfe camera and sensor wasn't bad. Great phone if the selfe camera and sensor wasn't bad, screen would dim until you pushed down on the eye, then brighten up.",2017/3/22,neutral,great phone selfe camera sensor wasnt bad great phone selfe camera sensor wasnt bad screen would dim pushed eye brighten
samsung,Grandma says.... Awesome camera capability; features that are perfect for this grandma. I love it!,2017/10/30,positive,grandma says awesome camera capability features perfect grandma love
samsung,"Good to go. New, works No problems",2017/6/14,positive,good go new works problems
samsung,Phone wasn't unlocked. Phone wasn't unlocked by Verizon. Spent 2 hours trying to get it activated with my service provider with no luck,2019/2/16,negative,phone wasnt unlocked phone wasnt unlocked verizon spent hours trying get activated service provider luck
samsung,Love the features and response. Solid phone. Love the features and response. My only negative is the absence of a memory card.,2016/9/3,positive,love features response solid phone love features response negative absence memory card
samsung,Gracias. Gracias,2018/11/13,positive,gracias gracias
samsung,buen precio comdo y facil para conetarse. buen movil,2019/12/14,positive,buen precio comdo facil para conetarse buen movil
samsung,"would be nice to have instructions. not a clue as to how to use it, nothing like our Galaxy 7",2019/11/7,positive,would nice instructions clue use nothing like galaxy
samsung,Necesito ayuda. Que puedo hacer se rompiÃ³ mi display ð­,2018/12/9,positive,necesito ayuda que puedo hacer se rompia mi display
samsung,Great phone. This is an easy to use phone has great features like texting and sending pictures uses too many minutes to use to log onto internet,2014/2/7,positive,great phone easy use phone great features like texting sending pictures uses many minutes use log onto internet
samsung,This phone can do everything.. I bought this for my son. He loves it.,2016/10/15,positive,phone everything bought son loves
samsung,cell phone. It is a great phone but i don't know why it keep turn off by itself . I don't think I will get it again,2013/11/25,neutral,cell phone great phone dont know keep turn dont think get
samsung,Poor. I was scammed.. I did not get a phone. I got a hat instead. I feel as it I was scammed.,2019/10/26,negative,poor scammed get phone got hat instead feel scammed
samsung,amazing. just almost new,2019/7/31,positive,amazing almost new
samsung,Tough. Tough and water resistant. Happy with product.,2018/12/14,positive,tough tough water resistant happy product
samsung,Great phone. Awesome phone!,2016/5/1,positive,great phone awesome phone
samsung,La calidad y muy bonito. Trabaja perfecto sirve para llamadas juegos haxe todo igual a un telef intrligente,2019/12/12,positive,la calidad muy bonito trabaja perfecto sirve para llamadas juegos haxe todo igual un telef intrligente
samsung,Its an amazing experience Im so excited. Its an amazing experience Im so excited..beyond my expectation....positive ! Thanks guys. Im just happy qith my new galaxy note 5ð,2017/6/10,positive,amazing experience im excited amazing experience im excitedbeyond expectationpositive thanks guys im happy qith new galaxy note
samsung,"glitches. I love this phone, but the used and refurbished ones have some glitches.",2018/5/25,positive,glitches love phone used refurbished ones glitches
